image,emotion
Angelo_Genova_0001.jpg,happiness
Angelo_Reyes_0001.jpg,neutral
Angelo_Reyes_0002.jpg,neutral
Angelo_Reyes_0003.jpg,neutral
Angelo_Reyes_0004.jpg,neutral
Angel_Lockward_0001.jpg,happiness
Angel_Maza_0001.jpg,happiness
Angie_Arzola_0001.jpg,neutral
Angie_Martinez_0001.jpg,happiness
Anibal_Ibarra_0001.jpg,happiness
Anibal_Ibarra_0002.jpg,happiness
Anibal_Ibarra_0003.jpg,happiness
Anil_Ramsook_0001.jpg,neutral
Anita_DeFrantz_0001.jpg,happiness
Anjum_Hussain_0001.jpg,neutral
Anna_Chicherova_0001.jpg,surprise
Anna_Faris_0001.jpg,happiness
Anna_Jones_0001.jpg,sadness
Anna_Kournikova_0001.jpg,neutral
Anna_Kournikova_0002.jpg,happiness
Anna_Kournikova_0003.jpg,neutral
Anna_Kournikova_0006.jpg,neutral
Anna_Kournikova_0007.jpg,neutral
Anna_Kournikova_0008.jpg,neutral
Anna_Kournikova_0010.jpg,neutral
Anna_Kournikova_0011.jpg,sadness
Anna_Kournikova_0012.jpg,happiness
Anna_Nicole_Smith_0001.jpg,happiness
Anna_Nicole_Smith_0002.jpg,happiness
Anneli_Jaatteenmaki_0001.jpg,neutral
Anneli_Jaatteenmaki_0002.jpg,happiness
Annette_Bening_0001.jpg,happiness
Annette_Bening_0002.jpg,happiness
Annette_Lu_0001.jpg,happiness
Annette_Lu_0002.jpg,neutral
Annette_Lu_0003.jpg,neutral
Anne_Cavers_0001.jpg,neutral
Anne_Donovan_0001.jpg,surprise
Anne_Heche_0001.jpg,happiness
Anne_Krueger_0001.jpg,neutral
Anne_Krueger_0002.jpg,neutral
Anne_Krueger_0003.jpg,happiness
Anne_McLellan_0001.jpg,happiness
Anne_McLellan_0002.jpg,neutral
Anne_McLellan_0003.jpg,neutral
Anne_ONeil_0001.jpg,neutral
Annie-Jeanne_Reynaud_0001.jpg,happiness
Annie_Chaplin_0001.jpg,happiness
Annie_Machon_0001.jpg,neutral
Ann_Godbehere_0001.jpg,neutral
Ann_Landers_0001.jpg,happiness
Ann_Morgan_0001.jpg,happiness
Ann_Veneman_0001.jpg,neutral
Ann_Veneman_0002.jpg,neutral
Ann_Veneman_0003.jpg,happiness
Ann_Veneman_0004.jpg,happiness
Ann_Veneman_0005.jpg,happiness
Ann_Veneman_0006.jpg,neutral
Ann_Veneman_0007.jpg,neutral
Ann_Veneman_0008.jpg,neutral
Ann_Veneman_0009.jpg,neutral
Ann_Veneman_0010.jpg,neutral
Ann_Veneman_0011.jpg,neutral
Antanas_Valionis_0001.jpg,happiness
Anthony_Carter_0001.jpg,neutral
Anthony_Corso_0001.jpg,happiness
Anthony_Ervin_0001.jpg,happiness
Anthony_Fauci_0001.jpg,neutral
Anthony_Fauci_0002.jpg,happiness
Anthony_Garotinho_0001.jpg,happiness
Anthony_Hazen_0001.jpg,neutral
Anthony_Hopkins_0001.jpg,neutral
Anthony_Hopkins_0002.jpg,neutral
Anthony_LaPaglia_0001.jpg,happiness
Anthony_LaPaglia_0002.jpg,happiness
Anthony_Lee_Johnson_0001.jpg,happiness
Anthony_Mazur_0001.jpg,neutral
Anthony_Pico_0001.jpg,happiness
Anthony_Pisciotti_0001.jpg,neutral
Anthony_Principi_0001.jpg,neutral
Anthony_Rackauckas_0001.jpg,neutral
Anthony_Scott_Miller_0001.jpg,happiness
Antje_Buschschulte_0001.jpg,happiness
Antonio_Banderas_0001.jpg,neutral
Antonio_Banderas_0002.jpg,happiness
Antonio_Banderas_0003.jpg,neutral
Antonio_Banderas_0004.jpg,surprise
Antonio_Banderas_0005.jpg,neutral
Antonio_Bernardo_0001.jpg,neutral
Antonio_Cassano_0001.jpg,sadness
Antonio_Catania_0001.jpg,neutral
Antonio_Elias_Saca_0001.jpg,happiness
Antonio_Palocci_0001.jpg,neutral
Antonio_Palocci_0002.jpg,neutral
Antonio_Palocci_0003.jpg,happiness
Antonio_Palocci_0004.jpg,neutral
Antonio_Palocci_0005.jpg,neutral
Antonio_Palocci_0006.jpg,neutral
Antonio_Palocci_0007.jpg,happiness
Antonio_Palocci_0008.jpg,happiness
Antonio_Trillanes_0001.jpg,neutral
Antonio_Trillanes_0002.jpg,neutral
Antonio_Trillanes_0003.jpg,neutral
Antony_Leung_0001.jpg,happiness
Antony_Leung_0002.jpg,happiness
Antony_Leung_0003.jpg,happiness
Antony_Leung_0004.jpg,neutral
Anton_Balasingham_0001.jpg,neutral
Antwun_Echols_0001.jpg,neutral
Anwar_Ibrahim_0001.jpg,neutral
Anwar_Ibrahim_0002.jpg,happiness
Anzori_Kikalishvili_0001.jpg,neutral
Aparna_Pillai_0001.jpg,happiness
Aram_Adler_0001.jpg,surprise
Arantxa_Sanchez-Vicario_0001.jpg,happiness
Arantxa_Sanchez-Vicario_0002.jpg,happiness
Aretha_Franklin_0001.jpg,happiness
Arianna_Huffington_0001.jpg,happiness
Arianna_Huffington_0002.jpg,neutral
Arianna_Huffington_0003.jpg,happiness
Arianna_Huffington_0004.jpg,happiness
Ariel_Sharon_0001.jpg,happiness
Ariel_Sharon_0002.jpg,neutral
Ariel_Sharon_0003.jpg,neutral
Ariel_Sharon_0004.jpg,happiness
Ariel_Sharon_0005.jpg,neutral
Ariel_Sharon_0006.jpg,neutral
Ariel_Sharon_0007.jpg,neutral
Ariel_Sharon_0008.jpg,neutral
Ariel_Sharon_0010.jpg,happiness
Ariel_Sharon_0011.jpg,happiness
Ariel_Sharon_0013.jpg,neutral
Ariel_Sharon_0014.jpg,neutral
Ariel_Sharon_0015.jpg,neutral
Ariel_Sharon_0016.jpg,neutral
Ariel_Sharon_0018.jpg,neutral
Ariel_Sharon_0019.jpg,neutral
Ariel_Sharon_0020.jpg,happiness
Ariel_Sharon_0021.jpg,neutral
Ariel_Sharon_0022.jpg,neutral
Ariel_Sharon_0023.jpg,happiness
Ariel_Sharon_0024.jpg,neutral
Ariel_Sharon_0025.jpg,neutral
Ariel_Sharon_0026.jpg,neutral
Ariel_Sharon_0027.jpg,neutral
Ariel_Sharon_0028.jpg,neutral
Ariel_Sharon_0029.jpg,neutral
Ariel_Sharon_0030.jpg,happiness
Ariel_Sharon_0031.jpg,neutral
Ariel_Sharon_0032.jpg,happiness
Ariel_Sharon_0033.jpg,neutral
Ariel_Sharon_0035.jpg,neutral
Ariel_Sharon_0036.jpg,happiness
Ariel_Sharon_0037.jpg,happiness
Ariel_Sharon_0038.jpg,neutral
Ariel_Sharon_0039.jpg,neutral
Ariel_Sharon_0040.jpg,neutral
Ariel_Sharon_0041.jpg,happiness
Ariel_Sharon_0042.jpg,neutral
Ariel_Sharon_0043.jpg,neutral
Ariel_Sharon_0044.jpg,neutral
Ariel_Sharon_0045.jpg,neutral
Ariel_Sharon_0047.jpg,neutral
Ariel_Sharon_0048.jpg,neutral
Ariel_Sharon_0050.jpg,neutral
Ariel_Sharon_0051.jpg,happiness
Ariel_Sharon_0052.jpg,neutral
Ariel_Sharon_0053.jpg,happiness
Ariel_Sharon_0054.jpg,neutral
Ariel_Sharon_0055.jpg,happiness
Ariel_Sharon_0056.jpg,neutral
Ariel_Sharon_0057.jpg,neutral
Ariel_Sharon_0058.jpg,neutral
Ariel_Sharon_0059.jpg,neutral
Ariel_Sharon_0060.jpg,happiness
Ariel_Sharon_0061.jpg,happiness
Ariel_Sharon_0062.jpg,happiness
Ariel_Sharon_0063.jpg,neutral
Ariel_Sharon_0064.jpg,happiness
Ariel_Sharon_0065.jpg,neutral
Ariel_Sharon_0066.jpg,neutral
Ariel_Sharon_0067.jpg,neutral
Ariel_Sharon_0068.jpg,neutral
Ariel_Sharon_0069.jpg,happiness
Ariel_Sharon_0070.jpg,neutral
Ariel_Sharon_0071.jpg,neutral
Ariel_Sharon_0072.jpg,neutral
Ariel_Sharon_0073.jpg,neutral
Ariel_Sharon_0074.jpg,happiness
Ariel_Sharon_0075.jpg,neutral
Ariel_Sharon_0076.jpg,neutral
Ariel_Sharon_0077.jpg,neutral
Arie_Haan_0001.jpg,neutral
Arif_Mardin_0001.jpg,happiness
Ari_Bousbib_0001.jpg,happiness
Ari_Fleischer_0001.jpg,happiness
Ari_Fleischer_0002.jpg,neutral
Ari_Fleischer_0003.jpg,neutral
Ari_Fleischer_0004.jpg,happiness
Ari_Fleischer_0005.jpg,happiness
Ari_Fleischer_0006.jpg,neutral
Ari_Fleischer_0007.jpg,neutral
Ari_Fleischer_0008.jpg,neutral
Ari_Fleischer_0009.jpg,neutral
Ari_Fleischer_0010.jpg,happiness
Ari_Fleischer_0011.jpg,neutral
Ari_Fleischer_0012.jpg,happiness
Ari_Fleischer_0013.jpg,neutral
Arlen_Specter_0001.jpg,neutral
Arlen_Specter_0002.jpg,neutral
Armando_Avila_Panchame_0001.jpg,neutral
Armando_Calderon_Sol_0001.jpg,neutral
Armando_Carrillo_0001.jpg,sadness
Armand_Sargen_0001.jpg,neutral
Arminio_Fraga_0001.jpg,neutral
Arminio_Fraga_0002.jpg,neutral
Arminio_Fraga_0003.jpg,neutral
Arminio_Fraga_0004.jpg,happiness
Arminio_Fraga_0005.jpg,neutral
Arminio_Fraga_0006.jpg,neutral
Arnaud_Clement_0001.jpg,contempt
Arnaud_Clement_0002.jpg,neutral
Arnaud_Lagardere_0001.jpg,sadness
Arnie_Boehm_0001.jpg,neutral
Arnoldo_Aleman_0002.jpg,happiness
Arnoldo_Aleman_0003.jpg,neutral
Arnoldo_Aleman_0004.jpg,neutral
Arnoldo_Aleman_0005.jpg,happiness
Arnold_Palmer_0001.jpg,happiness
Arnold_Palmer_0002.jpg,neutral
Arnold_Palmer_0003.jpg,neutral
Arnold_Schwarzenegger_0001.jpg,neutral
Arnold_Schwarzenegger_0002.jpg,happiness
Arnold_Schwarzenegger_0003.jpg,happiness
Arnold_Schwarzenegger_0004.jpg,happiness
Arnold_Schwarzenegger_0005.jpg,happiness
Arnold_Schwarzenegger_0006.jpg,happiness
Arnold_Schwarzenegger_0007.jpg,happiness
Arnold_Schwarzenegger_0008.jpg,neutral
Arnold_Schwarzenegger_0009.jpg,happiness
Arnold_Schwarzenegger_0010.jpg,happiness
Arnold_Schwarzenegger_0011.jpg,happiness
Arnold_Schwarzenegger_0012.jpg,happiness
Arnold_Schwarzenegger_0013.jpg,happiness
Arnold_Schwarzenegger_0014.jpg,happiness
Arnold_Schwarzenegger_0015.jpg,happiness
Arnold_Schwarzenegger_0016.jpg,neutral
Arnold_Schwarzenegger_0017.jpg,neutral
Arnold_Schwarzenegger_0018.jpg,happiness
Arnold_Schwarzenegger_0019.jpg,neutral
Arnold_Schwarzenegger_0020.jpg,neutral
Arnold_Schwarzenegger_0021.jpg,neutral
Arnold_Schwarzenegger_0022.jpg,happiness
Arnold_Schwarzenegger_0023.jpg,anger
Arnold_Schwarzenegger_0024.jpg,surprise
Arnold_Schwarzenegger_0025.jpg,neutral
Arnold_Schwarzenegger_0026.jpg,neutral
Arnold_Schwarzenegger_0027.jpg,happiness
Arnold_Schwarzenegger_0028.jpg,neutral
Arnold_Schwarzenegger_0029.jpg,happiness
Arnold_Schwarzenegger_0030.jpg,happiness
Arnold_Schwarzenegger_0031.jpg,happiness
Arnold_Schwarzenegger_0032.jpg,surprise
Arnold_Schwarzenegger_0033.jpg,happiness
Arnold_Schwarzenegger_0034.jpg,neutral
Arnold_Schwarzenegger_0035.jpg,happiness
Arnold_Schwarzenegger_0036.jpg,neutral
Arnold_Schwarzenegger_0037.jpg,happiness
Arnold_Schwarzenegger_0038.jpg,neutral
Arnold_Schwarzenegger_0039.jpg,happiness
Arnold_Schwarzenegger_0041.jpg,happiness
Arnold_Schwarzenegger_0042.jpg,happiness
Arnold_Scott_0001.jpg,neutral
Aron_Ralston_0001.jpg,surprise
Aron_Ralston_0002.jpg,neutral
Arsinee_Khanjian_0002.jpg,happiness
Arthur_Johnson_0001.jpg,surprise
Arthur_Martinez_0001.jpg,neutral
Artieas_Shanks_0001.jpg,neutral
Arturo_Gatti_0001.jpg,neutral
Arturo_Gatti_0002.jpg,neutral
Arturo_Gatti_0003.jpg,neutral
Art_Cooper_0001.jpg,happiness
Art_Hoffmann_0001.jpg,happiness
Art_Hoffmann_0002.jpg,happiness
Art_Howe_0001.jpg,happiness
Art_Howe_0002.jpg,happiness
Art_Howe_0003.jpg,happiness
Art_Howe_0004.jpg,happiness
Art_Lopez_0001.jpg,happiness
Arye_Mekel_0001.jpg,neutral
Arye_Mekel_0002.jpg,neutral
Asa_Hutchinson_0001.jpg,neutral
Asa_Hutchinson_0002.jpg,neutral
Ascencion_Barajas_0001.jpg,neutral
Ashanti_0001.jpg,happiness
Ashanti_0002.jpg,happiness
Ashanti_0003.jpg,happiness
Ashanti_0004.jpg,happiness
Ashanti_0005.jpg,happiness
Ashlea_Talbot_0001.jpg,happiness
Ashley_Judd_0001.jpg,happiness
Ashley_Olsen_0001.jpg,happiness
Ashley_Postell_0001.jpg,happiness
Ashraf_Alasmar_0001.jpg,neutral
Ashraf_Ghani_0001.jpg,neutral
Ashton_Kutcher_0001.jpg,happiness
Ashton_Kutcher_0002.jpg,neutral
Ashton_Kutcher_0003.jpg,neutral
Asif_Ali_Zardari_0001.jpg,neutral
Asif_Hanif_0001.jpg,neutral
Askar_Akayev_0001.jpg,neutral
Asmaa_Assad_0001.jpg,neutral
Assad_Ahmadi_0001.jpg,neutral
Astou_Ndiaye-Diatta_0001.jpg,happiness
Astrid_Betancourt_0001.jpg,neutral
Astrid_Eyzaguirre_0001.jpg,happiness
Atal_Bihari_Vajpayee_0001.jpg,happiness
Atal_Bihari_Vajpayee_0002.jpg,happiness
Atal_Bihari_Vajpayee_0003.jpg,neutral
Atal_Bihari_Vajpayee_0004.jpg,neutral
Atal_Bihari_Vajpayee_0005.jpg,happiness
Atal_Bihari_Vajpayee_0006.jpg,neutral
Atal_Bihari_Vajpayee_0007.jpg,happiness
Atal_Bihari_Vajpayee_0008.jpg,happiness
Atal_Bihari_Vajpayee_0009.jpg,happiness
Atal_Bihari_Vajpayee_0010.jpg,anger
Atal_Bihari_Vajpayee_0011.jpg,neutral
Atal_Bihari_Vajpayee_0012.jpg,happiness
Atal_Bihari_Vajpayee_0013.jpg,neutral
Atal_Bihari_Vajpayee_0014.jpg,neutral
Atal_Bihari_Vajpayee_0015.jpg,neutral
Atal_Bihari_Vajpayee_0016.jpg,neutral
Atal_Bihari_Vajpayee_0017.jpg,happiness
Atal_Bihari_Vajpayee_0018.jpg,happiness
Atal_Bihari_Vajpayee_0019.jpg,neutral
Atal_Bihari_Vajpayee_0020.jpg,neutral
Atal_Bihari_Vajpayee_0021.jpg,surprise
Atal_Bihari_Vajpayee_0022.jpg,neutral
Atal_Bihari_Vajpayee_0023.jpg,neutral
Atal_Bihari_Vajpayee_0024.jpg,neutral
Ataollah_Mohajerani_0001.jpg,neutral
Atiabet_Ijan_Amabel_0001.jpg,happiness
Atom_Egoyan_0001.jpg,happiness
Atsushi_Sato_0001.jpg,neutral
Audrey_Lacroix_0001.jpg,happiness
Audrey_Sauret_0001.jpg,neutral
Augustin_Calleri_0001.jpg,neutral
Augustin_Calleri_0003.jpg,neutral
Augustin_Calleri_0004.jpg,surprise
Augusto_Pinochet_0001.jpg,happiness
Augusto_Pinochet_0002.jpg,happiness
Augusto_Roa_Bastos_0001.jpg,neutral
Augusto_Roa_Bastos_0002.jpg,neutral
Aung_San_Suu_Kyi_0001.jpg,neutral
Aung_San_Suu_Kyi_0002.jpg,sadness
Austin_Kearns_0001.jpg,happiness
Avril_Lavigne_0001.jpg,happiness
Azra_Akin_0001.jpg,happiness
Azra_Akin_0002.jpg,happiness
Azra_Akin_0003.jpg,happiness
Azra_Akin_0004.jpg,happiness
Babe_Ruth_0001.jpg,neutral
Baburam_Bhattari_0001.jpg,happiness
Bak_Chang-Ryun_0001.jpg,neutral
Barbara_Bach_0001.jpg,happiness
Barbara_Becker_0001.jpg,neutral
Barbara_Bodine_0001.jpg,neutral
Barbara_Brezigar_0001.jpg,happiness
Barbara_Brezigar_0002.jpg,happiness
Barbara_De_Brun_0001.jpg,neutral
Barbara_Esbin_0001.jpg,neutral
Barbara_Felt-Miller_0001.jpg,neutral
Barbara_Roberts_0001.jpg,neutral
Barbara_Walters_0001.jpg,happiness
Barbara_Walters_0002.jpg,happiness
Barbara_Walters_0003.jpg,happiness
Barbara_Walters_0004.jpg,happiness
Barbora_Strycova_0001.jpg,happiness
Barbra_Streisand_0001.jpg,neutral
Barbra_Streisand_0002.jpg,happiness
Barbra_Streisand_0003.jpg,neutral
Barrett_Jackman_0001.jpg,happiness
Barrett_Jackman_0002.jpg,happiness
Barry_Alvarez_0001.jpg,surprise
Barry_Alvarez_0002.jpg,neutral
Barry_Bonds_0001.jpg,neutral
Barry_Collier_0001.jpg,neutral
Barry_Diller_0001.jpg,neutral
Barry_Ford_0001.jpg,happiness
Barry_Hinson_0001.jpg,neutral
Barry_Nakell_0001.jpg,neutral
Barry_Switzer_0001.jpg,neutral
Barry_Williams_0001.jpg,happiness
Barry_Zito_0001.jpg,neutral
Barry_Zito_0002.jpg,neutral
Bartosz_Kizierowski_0001.jpg,happiness
Bart_Freundlich_0001.jpg,neutral
Bart_Hendricks_0001.jpg,neutral
Barzan_al-Tikriti_0001.jpg,neutral
Basdeo_Panday_0001.jpg,neutral
Bashar_Assad_0001.jpg,happiness
Bashar_Assad_0002.jpg,happiness
Bashar_Assad_0003.jpg,neutral
Bashar_Assad_0004.jpg,neutral
Baz_Luhrmann_0001.jpg,happiness
BB_King_0001.jpg,happiness
Beatriz_Merino_0001.jpg,happiness
Beecher_Ray_Kirby_0001.jpg,happiness
Begum_Khaleda_Zia_0001.jpg,neutral
Begum_Khaleda_Zia_0002.jpg,surprise
Bela_Karolyi_0001.jpg,happiness
Benazir_Bhutto_0001.jpg,neutral
Benazir_Bhutto_0002.jpg,neutral
Benazir_Bhutto_0003.jpg,neutral
Benazir_Bhutto_0004.jpg,happiness
Benazir_Bhutto_0005.jpg,neutral
Benedita_da_Silva_0001.jpg,happiness
Benicio_Del_Toro_0001.jpg,happiness
Benito_Santiago_0001.jpg,neutral
Benjamin_Bratt_0001.jpg,happiness
Benjamin_Franklin_0001.jpg,neutral
Benjamin_Martinez_0001.jpg,happiness
Benjamin_McKenzie_0001.jpg,neutral
Benjamin_Netanyahu_0001.jpg,neutral
Benjamin_Netanyahu_0002.jpg,neutral
Benjamin_Netanyahu_0003.jpg,neutral
Benjamin_Netanyahu_0004.jpg,neutral
Benjamin_Netanyahu_0005.jpg,neutral
Benjamin_Neulander_0001.jpg,neutral
Ben_Affleck_0001.jpg,neutral
Ben_Affleck_0002.jpg,happiness
Ben_Affleck_0003.jpg,happiness
Ben_Affleck_0004.jpg,happiness
Ben_Affleck_0005.jpg,happiness
Ben_Affleck_0006.jpg,neutral
Ben_Affleck_0007.jpg,neutral
Ben_Betts_0001.jpg,neutral
Ben_Braun_0001.jpg,anger
Ben_Broussard_0001.jpg,neutral
Ben_Cahoon_0001.jpg,neutral
Ben_Chandler_0001.jpg,happiness
Ben_Cohen_0001.jpg,neutral
Ben_Curtis_0002.jpg,neutral
Ben_Curtis_0003.jpg,neutral
Ben_Davis_0001.jpg,happiness
Ben_Glisan_0001.jpg,neutral
Ben_Glisan_0002.jpg,neutral
Ben_Howland_0001.jpg,happiness
Ben_Howland_0002.jpg,neutral
Ben_Howland_0003.jpg,neutral
Ben_Howland_0004.jpg,happiness
Ben_Kingsley_0001.jpg,neutral
Ben_Lee_0001.jpg,neutral
Ben_Stein_0001.jpg,neutral
Ben_Wallace_0001.jpg,neutral
Bernadette_Peters_0001.jpg,happiness
Bernardo_Segura_0001.jpg,happiness
Bernard_Ebbers_0001.jpg,neutral
Bernard_Giraudeau_0001.jpg,happiness
Bernard_Kerik_0001.jpg,happiness
Bernard_Landry_0001.jpg,happiness
Bernard_Landry_0002.jpg,neutral
Bernard_Landry_0003.jpg,neutral
Bernard_Landry_0004.jpg,happiness
Bernard_Law_0001.jpg,neutral
Bernard_Law_0002.jpg,neutral
Bernard_Law_0003.jpg,neutral
Bernard_Law_0004.jpg,neutral
Bernard_Law_0005.jpg,happiness
Bernard_Lord_0001.jpg,neutral
Bernard_Lord_0002.jpg,neutral
Bernard_Siegel_0001.jpg,neutral
Bernice_Wong_0001.jpg,neutral
Bertie_Ahern_0001.jpg,neutral
Bertie_Ahern_0002.jpg,happiness
Bertie_Ahern_0003.jpg,happiness
Bertie_Ahern_0004.jpg,neutral
Bertie_Ahern_0005.jpg,happiness
Bertrand_Bonello_0001.jpg,happiness
Bertrand_Bonello_0002.jpg,happiness
Bertrand_Delanoe_0001.jpg,neutral
Beth_Blough_0001.jpg,sadness
Beth_Jones_0001.jpg,neutral
Beth_Jones_0002.jpg,sadness
Betsy_Coffin_0001.jpg,sadness
Betsy_Smith_0001.jpg,happiness
Betsy_Smith_0002.jpg,happiness
Bettina_Rheims_0001.jpg,neutral
Betty_Garrison_0001.jpg,neutral
Betty_Williams_0001.jpg,happiness
Beyonce_Knowles_0001.jpg,surprise
Bianca_Jagger_0001.jpg,neutral
Bijan_Darvish_0001.jpg,neutral
Bijan_Darvish_0002.jpg,neutral
Bijan_Darvish_0003.jpg,neutral
Bijan_Namdar_Zangeneh_0002.jpg,neutral
Bilal_Erdogan_0001.jpg,happiness
Biljana_Plavsic_0001.jpg,neutral
Biljana_Plavsic_0002.jpg,neutral
Biljana_Plavsic_0003.jpg,neutral
Billy_Beane_0001.jpg,happiness
Billy_Bob_Thornton_0001.jpg,happiness
Billy_Boyd_0001.jpg,happiness
Billy_Crawford_0001.jpg,neutral
Billy_Crystal_0001.jpg,happiness
Billy_Crystal_0002.jpg,happiness
Billy_Crystal_0003.jpg,happiness
Billy_Crystal_0004.jpg,anger
Billy_Crystal_0006.jpg,neutral
Billy_Donovan_0001.jpg,anger
Billy_Edelin_0001.jpg,neutral
Billy_Gilman_0001.jpg,happiness
Billy_Graham_0001.jpg,happiness
Billy_Graham_0002.jpg,neutral
Billy_Joel_0001.jpg,happiness
Billy_Rork_0001.jpg,neutral
Billy_Sollie_0001.jpg,neutral
Billy_Sollie_0002.jpg,neutral
Billy_Tibbets_0001.jpg,happiness
Bill_Belichick_0001.jpg,neutral
Bill_Belichick_0002.jpg,neutral
Bill_Bradley_0001.jpg,happiness
Bill_Butler_0001.jpg,happiness
Bill_Byrne_0001.jpg,neutral
Bill_Callahan_0001.jpg,neutral
Bill_Callahan_0002.jpg,neutral
Bill_Callahan_0003.jpg,neutral
Bill_Carmody_0001.jpg,surprise
Bill_Cartwright_0001.jpg,neutral
Bill_Clancy_0001.jpg,neutral
Bill_Clinton_0001.jpg,neutral
Bill_Clinton_0002.jpg,happiness
Bill_Clinton_0003.jpg,neutral
Bill_Clinton_0004.jpg,happiness
Bill_Clinton_0005.jpg,happiness
Bill_Clinton_0006.jpg,neutral
Bill_Clinton_0007.jpg,happiness
Bill_Clinton_0008.jpg,happiness
Bill_Clinton_0010.jpg,neutral
Bill_Clinton_0011.jpg,neutral
Bill_Clinton_0012.jpg,happiness
Bill_Clinton_0013.jpg,neutral
Bill_Clinton_0014.jpg,neutral
Bill_Clinton_0015.jpg,happiness
Bill_Clinton_0016.jpg,happiness
Bill_Clinton_0017.jpg,neutral
Bill_Clinton_0018.jpg,happiness
Bill_Clinton_0019.jpg,neutral
Bill_Clinton_0020.jpg,neutral
Bill_Clinton_0021.jpg,happiness
Bill_Clinton_0022.jpg,neutral
Bill_Clinton_0023.jpg,happiness
Bill_Clinton_0024.jpg,happiness
Bill_Clinton_0025.jpg,neutral
Bill_Clinton_0026.jpg,happiness
Bill_Clinton_0027.jpg,neutral
Bill_Clinton_0028.jpg,happiness
Bill_Clinton_0029.jpg,neutral
Bill_Curry_0001.jpg,neutral
Bill_Doba_0001.jpg,neutral
Bill_Duffey_0001.jpg,neutral
Bill_Elliott_0001.jpg,neutral
Bill_Fennelly_0001.jpg,neutral
Bill_Frist_0001.jpg,neutral
Bill_Frist_0002.jpg,neutral
Bill_Frist_0003.jpg,happiness
Bill_Frist_0004.jpg,surprise
Bill_Frist_0005.jpg,neutral
Bill_Frist_0006.jpg,neutral
Bill_Frist_0007.jpg,neutral
Bill_Frist_0008.jpg,neutral
Bill_Frist_0009.jpg,neutral
Bill_Gates_0001.jpg,neutral
Bill_Gates_0002.jpg,happiness
Bill_Gates_0003.jpg,neutral
Bill_Gates_0004.jpg,happiness
Bill_Gates_0005.jpg,happiness
Bill_Gates_0006.jpg,happiness
Bill_Gates_0007.jpg,neutral
Bill_Gates_0008.jpg,happiness
Bill_Gates_0009.jpg,neutral
Bill_Gates_0010.jpg,happiness
Bill_Gates_0011.jpg,happiness
Bill_Gates_0012.jpg,neutral
Bill_Gates_0013.jpg,neutral
Bill_Gates_0014.jpg,neutral
Bill_Gates_0015.jpg,neutral
Bill_Gates_0016.jpg,neutral
Bill_Gates_0017.jpg,neutral
Bill_Graham_0001.jpg,neutral
Bill_Graham_0002.jpg,happiness
Bill_Graham_0003.jpg,surprise
Bill_Graham_0004.jpg,neutral
Bill_Graham_0005.jpg,anger
Bill_Graham_0006.jpg,neutral
Bill_Graham_0007.jpg,neutral
Bill_Graham_0008.jpg,neutral
Bill_Graham_0009.jpg,neutral
Bill_Guerin_0001.jpg,neutral
Bill_Herrion_0001.jpg,neutral
Bill_Hughes_0001.jpg,happiness
Bill_King_0001.jpg,neutral
Bill_Kollar_0001.jpg,neutral
Bill_Kong_0001.jpg,happiness
Bill_Lerach_0001.jpg,neutral
Bill_Maher_0001.jpg,happiness
Bill_Mauldin_0001.jpg,happiness
Bill_McBride_0001.jpg,happiness
Bill_McBride_0002.jpg,happiness
Bill_McBride_0003.jpg,neutral
Bill_McBride_0004.jpg,happiness
Bill_McBride_0005.jpg,happiness
Bill_McBride_0006.jpg,happiness
Bill_McBride_0007.jpg,happiness
Bill_McBride_0008.jpg,happiness
Bill_McBride_0009.jpg,neutral
Bill_McBride_0010.jpg,happiness
Bill_Nelson_0001.jpg,happiness
Bill_Nelson_0002.jpg,neutral
Bill_OReilly_0001.jpg,happiness
Bill_Parcells_0001.jpg,neutral
Bill_Parcells_0002.jpg,happiness
Bill_Parsons_0001.jpg,neutral
Bill_Paxton_0001.jpg,happiness
Bill_Paxton_0002.jpg,happiness
Bill_Paxton_0003.jpg,happiness
Bill_Paxton_0004.jpg,happiness
Bill_Pryor_0001.jpg,happiness
Bill_Rainer_0001.jpg,neutral
Bill_Readdy_0001.jpg,neutral
Bill_Richardson_0001.jpg,neutral
Bill_Self_0001.jpg,surprise
Bill_Simon_0001.jpg,neutral
Bill_Simon_0002.jpg,neutral
Bill_Simon_0003.jpg,happiness
Bill_Simon_0004.jpg,surprise
Bill_Simon_0005.jpg,happiness
Bill_Simon_0006.jpg,neutral
Bill_Simon_0007.jpg,neutral
Bill_Simon_0008.jpg,neutral
Bill_Simon_0009.jpg,happiness
Bill_Simon_0010.jpg,neutral
Bill_Simon_0011.jpg,happiness
Bill_Simon_0012.jpg,surprise
Bill_Simon_0013.jpg,neutral
Bill_Simon_0014.jpg,surprise
Bill_Simon_0015.jpg,happiness
Bill_Sizemore_0001.jpg,neutral
Bill_Sizemore_0002.jpg,neutral
Bill_Stapleton_0001.jpg,neutral
Bill_Stein_0001.jpg,happiness
Bill_Walton_0001.jpg,happiness
Bing_Crosby_0001.jpg,happiness
Binyamin_Ben-Eliezer_0001.jpg,neutral
Binyamin_Ben-Eliezer_0002.jpg,neutral
Binyamin_Ben-Eliezer_0003.jpg,neutral
Binyamin_Ben-Eliezer_0004.jpg,neutral
Binyamin_Ben-Eliezer_0005.jpg,neutral
Binyamin_Ben-Eliezer_0006.jpg,neutral
